Gene ID	% GC content
ENSG00000283380	37.50
ENSG00000115266	63.50
ENSG00000278661	43.08
ENSG00000148341	55.75
ENSG00000232754	44.85
ENSG00000258826	41.59
ENSG00000247626	48.39
ENSG00000275767	45.98
ENSG00000273938	42.99
ENSG00000211886	53.23
ENSG00000201635	42.86
ENSG00000219253	38.34
ENSG00000241550	48.48
ENSG00000139263	39.12
ENSG00000206669	38.83
ENSG00000239881	55.49
ENSG00000177688	39.87
ENSG00000207742	41.25
ENSG00000200318	45.83
ENSG00000278756	75.64
ENSG00000257038	69.68
ENSG00000264722	50.77
ENSG00000224348	59.41
ENSG00000252125	38.00
ENSG00000273874	61.76
ENSG00000199506	36.45
ENSG00000261373	56.56
ENSG00000148291	59.53
ENSG00000201155	49.70
ENSG00000221968	57.37
ENSG00000214643	33.13
ENSG00000252282	43.27
ENSG00000184761	55.30
ENSG00000251862	79.76
ENSG00000240847	54.15
ENSG00000176428	64.13
ENSG00000263426	71.24
ENSG00000272031	55.92
ENSG00000124102	51.23
ENSG00000274202	31.86
ENSG00000265331	44.35
ENSG00000266117	44.93
ENSG00000207600	53.61
ENSG00000267051	39.05
ENSG00000212017	33.33
ENSG00000228623	37.57
ENSG00000110237	55.27
ENSG00000252649	43.12
ENSG00000268510	62.49
ENSG00000248891	37.50
ENSG00000242614	56.11
ENSG00000135643	39.69
ENSG00000207011	43.75
ENSG00000252003	43.55
ENSG00000164972	45.18
ENSG00000278483	44.87
ENSG00000224670	36.18
ENSG00000265395	63.89
ENSG00000229542	49.23
ENSG00000220721	45.97
ENSG00000275041	53.17
ENSG00000151465	42.91
ENSG00000148334	59.55
ENSG00000200091	49.09
ENSG00000221065	73.17
ENSG00000163032	41.81
ENSG00000221255	43.51
ENSG00000238517	39.76
ENSG00000212383	50.75
ENSG00000221601	46.83
ENSG00000115568	49.52
ENSG00000101438	60.86
ENSG00000116586	50.94
ENSG00000274845	50.55
ENSG00000263264	51.08
ENSG00000200906	38.32
ENSG00000134545	33.24
ENSG00000252363	40.62
ENSG00000235013	42.46
ENSG00000257127	38.50
ENSG00000235315	47.82
ENSG00000128536	43.76
ENSG00000276178	48.04
ENSG00000231553	55.18
ENSG00000280550	55.52
ENSG00000201715	48.53
ENSG00000278678	43.58
ENSG00000231501	45.86
ENSG00000252681	46.34
ENSG00000277397	46.97
ENSG00000233690	40.52
ENSG00000201591	34.58
ENSG00000199200	41.67
ENSG00000232850	53.81
ENSG00000258834	73.05
ENSG00000201162	42.06
ENSG00000263126	59.10
ENSG00000239043	36.05
ENSG00000248429	38.86
ENSG00000221750	51.94
ENSG00000168158	50.57
ENSG00000277575	39.14
ENSG00000207476	43.93
ENSG00000270938	72.31
ENSG00000265055	47.39
ENSG00000277620	48.97
ENSG00000266944	57.33
ENSG00000260125	38.90
ENSG00000157881	60.69
ENSG00000196912	35.80
ENSG00000232177	40.81
ENSG00000237854	40.03
ENSG00000274566	48.31
ENSG00000253848	43.99
ENSG00000074755	44.49
ENSG00000236543	61.34
ENSG00000259594	38.38
ENSG00000224707	39.27
ENSG00000273951	33.74
ENSG00000224187	42.14
ENSG00000249284	38.34
ENSG00000269791	44.94
ENSG00000149922	57.33
ENSG00000101152	51.37
ENSG00000058262	47.30
ENSG00000117632	48.24
ENSG00000145386	39.44
ENSG00000233839	53.90
ENSG00000248551	35.96
ENSG00000198844	55.26
ENSG00000241458	41.26
ENSG00000281196	44.32
ENSG00000268861	51.37
ENSG00000275463	57.81
ENSG00000141994	61.93
ENSG00000236413	51.74
ENSG00000255308	42.39
ENSG00000273172	47.53
ENSG00000219257	40.58
ENSG00000174740	41.28
ENSG00000138069	42.71
ENSG00000229593	44.44
ENSG00000104221	49.89
ENSG00000271614	48.40
ENSG00000229346	45.72
ENSG00000185904	43.47
ENSG00000231966	42.60
ENSG00000250600	57.06
ENSG00000272949	55.76
ENSG00000233622	59.21
ENSG00000276455	51.63
ENSG00000176236	48.17
ENSG00000263037	55.86
ENSG00000251196	54.67
ENSG00000226813	35.77
ENSG00000268352	44.89
ENSG00000265633	52.15
ENSG00000246115	48.73
ENSG00000249115	54.43
ENSG00000279261	50.86
ENSG00000273740	55.53
ENSG00000235774	37.47
ENSG00000211829	40.34
ENSG00000269741	51.28
ENSG00000241217	50.84
ENSG00000228312	55.59
ENSG00000198728	55.59
ENSG00000269843	44.76
ENSG00000281359	61.16
ENSG00000282674	40.00
ENSG00000119487	41.82
ENSG00000259815	41.56
ENSG00000273660	54.01
ENSG00000208001	58.77
ENSG00000207717	53.12
ENSG00000275667	49.56
ENSG00000146054	55.11
ENSG00000245385	57.02
ENSG00000282181	59.11
ENSG00000269167	59.34
ENSG00000111711	35.99
ENSG00000264468	45.71
ENSG00000186924	45.27
ENSG00000169905	38.85
ENSG00000266168	66.67
ENSG00000199468	40.00
ENSG00000268055	53.16
ENSG00000235434	49.92
ENSG00000202569	56.16
ENSG00000254341	38.20
ENSG00000143333	50.88
ENSG00000214288	43.00
ENSG00000207568	57.27
ENSG00000213931	38.96
ENSG00000265584	48.51
ENSG00000259620	35.83
ENSG00000273366	52.35
ENSG00000201565	42.16
ENSG00000265226	28.41
ENSG00000224075	44.23
ENSG00000265558	62.37
ENSG00000125875	46.39
ENSG00000262006	55.70
ENSG00000281620	88.00
ENSG00000231426	33.04
ENSG00000048140	58.70
ENSG00000212610	44.76
ENSG00000262833	55.80
ENSG00000267039	35.43
ENSG00000256695	51.51
ENSG00000262662	62.97
ENSG00000203684	52.98
ENSG00000130748	61.60
ENSG00000144619	37.97
ENSG00000213717	54.72
ENSG00000164049	43.22
ENSG00000250267	41.56
ENSG00000123064	54.08
ENSG00000236638	52.30
ENSG00000216913	47.46
ENSG00000248474	42.06
ENSG00000080503	40.37
ENSG00000274449	38.07
ENSG00000215835	54.70
ENSG00000229625	36.81
ENSG00000234658	49.87
ENSG00000062725	39.69
ENSG00000282703	60.67
ENSG00000102309	44.57
ENSG00000268333	47.89
ENSG00000226059	44.50
ENSG00000248942	39.30
ENSG00000226401	56.08
ENSG00000267238	48.29
ENSG00000259652	49.29
ENSG00000216835	45.84
ENSG00000275681	47.62
ENSG00000131848	44.09
ENSG00000078114	39.04
ENSG00000072135	47.65
ENSG00000134899	39.83
ENSG00000279572	51.68
ENSG00000198832	49.48
ENSG00000226259	38.34
ENSG00000188672	46.80
ENSG00000232423	47.55
ENSG00000272320	46.15
ENSG00000114779	55.05
ENSG00000120526	36.60
ENSG00000160392	50.50
ENSG00000271234	38.00
ENSG00000235097	45.59
ENSG00000012174	38.49
ENSG00000140379	38.46
ENSG00000281748	53.36
ENSG00000214331	46.88
ENSG00000002745	38.61
ENSG00000251595	39.69
ENSG00000063601	42.48
ENSG00000197157	42.44
ENSG00000234507	51.44
ENSG00000141506	47.52
ENSG00000232659	41.22
ENSG00000267712	38.83
ENSG00000271918	52.67
ENSG00000274971	45.40
ENSG00000261437	46.31
ENSG00000185158	42.83
ENSG00000224520	58.40
ENSG00000020219	57.11
ENSG00000188883	49.51
ENSG00000235323	52.84
ENSG00000170860	41.66
ENSG00000226650	45.66
ENSG00000281725	41.12
ENSG00000257580	44.99
ENSG00000218574	46.85
ENSG00000174132	35.60
ENSG00000272906	54.10
ENSG00000239793	50.40
ENSG00000232259	41.89
ENSG00000214248	56.83
ENSG00000229267	38.51
ENSG00000069275	39.57
ENSG00000239572	36.54
ENSG00000280455	35.98
ENSG00000257142	48.84
ENSG00000254154	42.61
ENSG00000198910	56.65
ENSG00000234735	44.69
ENSG00000225899	44.33
ENSG00000248445	39.50
ENSG00000165556	55.71
ENSG00000254132	39.30
ENSG00000152430	37.72
ENSG00000234247	40.20
ENSG00000256571	40.99
ENSG00000165238	52.37
ENSG00000253803	36.10
ENSG00000172172	35.86
ENSG00000143627	52.59
ENSG00000226620	36.55
ENSG00000268439	45.52
ENSG00000267399	40.46
ENSG00000267968	49.80
ENSG00000237851	35.53
ENSG00000232638	57.97
ENSG00000255536	52.97
ENSG00000103274	50.62
ENSG00000253147	41.92
ENSG00000274193	48.10
ENSG00000182365	45.80
ENSG00000006715	38.35
ENSG00000178585	51.39
ENSG00000271696	67.13
ENSG00000175773	43.92
ENSG00000254026	42.11
ENSG00000253741	44.32
ENSG00000141425	38.63
ENSG00000224347	36.96
ENSG00000258662	40.24
ENSG00000257235	35.89
ENSG00000253806	74.75
ENSG00000278516	54.82
ENSG00000016602	37.99
ENSG00000138311	40.26
ENSG00000228420	42.89
ENSG00000241764	56.77
ENSG00000129933	54.38
ENSG00000231092	46.71
ENSG00000258829	38.35
ENSG00000237873	32.67
ENSG00000254270	42.26
ENSG00000281832	60.77
ENSG00000233581	42.02
ENSG00000271816	41.14
ENSG00000249160	46.23
ENSG00000248249	47.76
ENSG00000230754	42.81
ENSG00000076344	64.56
ENSG00000158716	59.37
ENSG00000224944	36.24
ENSG00000232081	49.95
ENSG00000230427	38.54
ENSG00000260375	51.63
ENSG00000128602	49.17
ENSG00000243537	48.53
ENSG00000241787	38.77
ENSG00000236279	50.13
ENSG00000154027	39.61
ENSG00000247049	46.27
ENSG00000258422	40.09
ENSG00000230863	37.33
ENSG00000100027	49.29
ENSG00000282335	43.48
ENSG00000265933	46.01
ENSG00000261386	50.04
ENSG00000188037	46.07
ENSG00000175544	57.47
ENSG00000172339	40.50
ENSG00000100196	49.57
ENSG00000224555	50.50
ENSG00000224964	37.77
ENSG00000167996	50.42
ENSG00000121297	46.88
ENSG00000105193	50.95
ENSG00000170166	59.55
ENSG00000251283	37.03
ENSG00000188342	39.12
ENSG00000235700	44.84
ENSG00000099797	53.54
ENSG00000248733	37.52
ENSG00000278880	41.74
ENSG00000270449	39.70
ENSG00000227051	47.76
ENSG00000232600	61.56
ENSG00000233840	36.05
ENSG00000107018	39.04
ENSG00000152932	37.99
ENSG00000228842	34.40
ENSG00000077454	60.36
ENSG00000227825	49.17
ENSG00000265863	41.17
ENSG00000225403	49.72
ENSG00000261010	61.54
ENSG00000178458	51.34
ENSG00000223761	39.79
ENSG00000248133	34.78
ENSG00000225263	32.92
ENSG00000197532	47.24
ENSG00000254787	36.93
ENSG00000178248	41.16
ENSG00000234527	34.72
ENSG00000272733	50.57
ENSG00000223572	50.24
ENSG00000223658	38.99
ENSG00000120279	35.55
ENSG00000104450	40.18
ENSG00000151963	43.22
ENSG00000272861	38.62
ENSG00000250173	52.43
ENSG00000254086	37.10
ENSG00000274729	38.38
ENSG00000259079	49.62
ENSG00000187398	35.15
ENSG00000160949	62.90
ENSG00000279187	60.76
ENSG00000100207	49.75
ENSG00000254256	50.17
ENSG00000235886	44.13
ENSG00000187479	53.45
ENSG00000272321	50.11
ENSG00000233210	54.00
ENSG00000175497	36.62
ENSG00000162747	44.50
ENSG00000283137	48.36
ENSG00000223696	43.09
ENSG00000265046	49.22
ENSG00000277883	45.57
ENSG00000225514	39.62
ENSG00000135406	62.39
ENSG00000259943	40.43
ENSG00000250560	46.48
ENSG00000239920	41.94
ENSG00000085433	41.17
ENSG00000254987	38.44
ENSG00000234418	37.40
ENSG00000260518	42.02
ENSG00000178342	53.83
ENSG00000183434	47.50
ENSG00000118508	39.47
ENSG00000250735	40.13
ENSG00000265484	37.03
ENSG00000046651	39.80
ENSG00000260725	47.97
ENSG00000283312	35.74
ENSG00000163481	49.77
ENSG00000253948	38.08
ENSG00000196104	34.82
ENSG00000254018	36.12
ENSG00000113441	37.19
ENSG00000240573	35.16
ENSG00000259505	34.12
ENSG00000163666	41.16
ENSG00000269711	61.14
ENSG00000104331	38.21
ENSG00000214711	43.65
ENSG00000253908	37.26
ENSG00000168152	37.02
ENSG00000211879	48.44
ENSG00000130520	56.37
ENSG00000270137	36.55
ENSG00000241641	47.15
ENSG00000164749	35.50
ENSG00000248327	40.61
ENSG00000240241	38.09
ENSG00000107443	39.76
ENSG00000120738	56.56
ENSG00000237344	54.96
ENSG00000230918	57.16
ENSG00000249500	37.25
ENSG00000230087	45.66
ENSG00000092054	53.09
ENSG00000249138	48.47
ENSG00000274391	38.91
ENSG00000170606	41.31
ENSG00000277453	49.15
ENSG00000263142	44.54
ENSG00000057663	39.62
ENSG00000111271	47.12
ENSG00000268366	54.91
ENSG00000230204	46.24
ENSG00000172572	35.95
ENSG00000282230	33.58
ENSG00000249173	46.60
ENSG00000226916	51.91
ENSG00000278729	48.98
ENSG00000263163	59.39
ENSG00000227646	37.16
ENSG00000174473	36.53
ENSG00000251147	40.52
ENSG00000255451	49.14
ENSG00000197808	40.30
ENSG00000253180	41.97
ENSG00000124574	52.94
ENSG00000257943	42.35
ENSG00000253641	45.91
ENSG00000213301	44.70
ENSG00000197780	43.54
ENSG00000279674	42.43
ENSG00000283491	43.43
ENSG00000231527	48.06
ENSG00000129534	37.65
ENSG00000253611	47.88
ENSG00000264673	46.61
ENSG00000254208	65.82
ENSG00000279668	43.78
ENSG00000269509	41.78
ENSG00000241296	45.01
ENSG00000270688	49.70
ENSG00000268870	42.27
ENSG00000213133	61.38
ENSG00000131398	59.36
ENSG00000254829	44.56
ENSG00000232192	46.37
ENSG00000283417	43.68
ENSG00000280349	49.29
ENSG00000272984	39.47
ENSG00000112584	44.49
ENSG00000251005	44.71
ENSG00000244493	41.26
ENSG00000257894	38.48
ENSG00000049249	43.95
ENSG00000238224	45.84
ENSG00000265697	45.48
ENSG00000232554	40.87
ENSG00000261629	44.22
ENSG00000160179	51.02
ENSG00000271296	58.61
ENSG00000119919	59.41
ENSG00000258593	45.93
ENSG00000108702	49.62
ENSG00000235645	50.57
ENSG00000267533	67.39
ENSG00000241984	50.86
ENSG00000267662	47.93
ENSG00000225736	43.00
ENSG00000231304	37.04
ENSG00000269825	41.71
ENSG00000188933	42.86
ENSG00000274567	46.85
ENSG00000204704	41.15
ENSG00000253595	60.15
ENSG00000096155	52.42
ENSG00000187554	46.61
ENSG00000253744	66.25
ENSG00000110911	43.54
ENSG00000281279	43.16
ENSG00000270702	41.91
ENSG00000221944	43.77
ENSG00000169857	39.85
ENSG00000282987	36.26
ENSG00000133561	49.01
ENSG00000205955	42.44
ENSG00000253772	48.93
ENSG00000213212	49.55
ENSG00000280984	43.86
ENSG00000258148	40.60
ENSG00000223620	39.04
ENSG00000125798	62.01
ENSG00000067533	37.64
ENSG00000254629	46.25
ENSG00000227805	43.35
ENSG00000231823	43.46
ENSG00000225460	43.64
ENSG00000276501	45.54
ENSG00000228657	48.19
ENSG00000181798	42.78
ENSG00000229534	45.77
ENSG00000258858	63.23
ENSG00000269681	54.60
ENSG00000213305	46.96
ENSG00000266365	41.16
ENSG00000250945	38.71
ENSG00000215030	61.32
ENSG00000269072	46.32
ENSG00000227472	45.76
ENSG00000169495	45.93
ENSG00000259309	54.55
ENSG00000237413	38.25
ENSG00000253965	45.90
ENSG00000233787	39.94
ENSG00000248491	37.02
ENSG00000131148	48.89
ENSG00000236846	52.98
ENSG00000280305	36.59
ENSG00000187753	41.62
ENSG00000120458	40.09
ENSG00000225195	45.19
ENSG00000075089	41.00
ENSG00000266976	48.27
ENSG00000125827	37.75
ENSG00000261780	37.89
ENSG00000250587	38.60
ENSG00000283403	42.74
ENSG00000256847	52.17
ENSG00000145284	43.57
ENSG00000267436	60.24
ENSG00000278863	43.97
ENSG00000164924	40.87
ENSG00000229182	49.27
ENSG00000257002	51.68
ENSG00000175520	53.35
ENSG00000160679	44.38
ENSG00000249148	47.56
ENSG00000228321	52.82
ENSG00000235218	56.92
ENSG00000230029	40.10
ENSG00000181220	46.99
ENSG00000253312	31.76
ENSG00000168539	53.85
ENSG00000250986	56.86
ENSG00000091732	44.46
ENSG00000213020	46.11
ENSG00000275525	47.57
ENSG00000181690	38.74
ENSG00000132975	44.67
ENSG00000105643	58.01
ENSG00000162738	51.65
ENSG00000114126	39.89
ENSG00000231837	41.07
ENSG00000011376	42.15
ENSG00000256181	47.51
ENSG00000117395	44.38
ENSG00000235993	44.23
ENSG00000261815	45.02
ENSG00000227556	40.19
ENSG00000254403	47.13
ENSG00000151790	36.51
ENSG00000224401	45.95
ENSG00000274191	43.93
ENSG00000239924	50.33
ENSG00000206073	38.00
ENSG00000280150	52.50
ENSG00000217648	45.61
ENSG00000107938	39.09
ENSG00000214051	45.38
ENSG00000274373	56.74
ENSG00000265296	63.45
ENSG00000253886	41.18
ENSG00000268458	40.50
ENSG00000273218	49.15
ENSG00000187957	41.04
ENSG00000215160	47.69
ENSG00000167034	49.23
ENSG00000164740	41.96
ENSG00000278091	37.87
ENSG00000244561	42.31
ENSG00000243499	47.42
ENSG00000176318	54.12
ENSG00000233585	44.68
ENSG00000254820	38.94
ENSG00000281425	50.93
ENSG00000233167	43.14
ENSG00000250482	53.74
ENSG00000235339	46.93
ENSG00000234438	70.44
ENSG00000220563	49.23
ENSG00000265992	46.35
ENSG00000137976	39.33
ENSG00000243160	50.13
ENSG00000138346	42.26
ENSG00000144771	44.17
ENSG00000108592	50.46
ENSG00000281533	59.30
ENSG00000161013	64.04
ENSG00000166828	47.52
ENSG00000169181	48.19
ENSG00000278165	64.11
ENSG00000281032	49.82
ENSG00000254424	38.01
ENSG00000007402	56.52
ENSG00000214093	50.33
ENSG00000168065	56.68
ENSG00000255553	43.93
ENSG00000205209	42.31
ENSG00000267797	43.89
ENSG00000224061	47.84
ENSG00000229169	44.96
ENSG00000132432	39.24
ENSG00000267352	59.89
ENSG00000249068	40.18
ENSG00000277382	58.74
ENSG00000278875	42.73
ENSG00000225399	45.94
ENSG00000255445	39.79
ENSG00000137404	55.10
ENSG00000230941	33.66
ENSG00000229971	44.03
ENSG00000102967	50.04
ENSG00000227676	40.83
ENSG00000226261	60.23
ENSG00000150760	45.16
ENSG00000242390	46.64
ENSG00000120129	52.99
ENSG00000165702	49.15
ENSG00000156575	49.61
ENSG00000281721	39.19
ENSG00000272966	34.85
ENSG00000262603	47.68
ENSG00000079263	41.29
ENSG00000259607	55.70
ENSG00000230622	48.18
ENSG00000276557	47.86
ENSG00000108604	55.99
ENSG00000124678	43.16
ENSG00000281664	42.55
ENSG00000227862	42.68
ENSG00000182534	52.39
ENSG00000232057	54.28
ENSG00000203950	60.16
ENSG00000240180	51.14
ENSG00000254261	39.41
ENSG00000105568	48.38
ENSG00000182687	64.59
ENSG00000247774	42.57
ENSG00000230630	33.12
ENSG00000235306	47.75
ENSG00000275903	49.05
ENSG00000104765	43.64
ENSG00000241525	50.98
ENSG00000230482	54.82
ENSG00000274362	56.15
ENSG00000242612	56.95
ENSG00000109208	36.43
ENSG00000124782	45.65
ENSG00000226741	50.34
ENSG00000271978	44.53
ENSG00000226248	50.99
ENSG00000126749	48.30
ENSG00000234244	44.90
ENSG00000258038	35.60
ENSG00000196361	53.10
ENSG00000108947	58.09
ENSG00000241553	48.44
ENSG00000111481	46.59
ENSG00000110108	51.10
ENSG00000166326	39.96
ENSG00000141873	57.96
ENSG00000255538	53.14
ENSG00000235912	53.65
ENSG00000257506	51.79
ENSG00000278017	39.31
ENSG00000143630	53.79
ENSG00000170949	45.26
ENSG00000253810	45.48
ENSG00000102924	56.83
ENSG00000147481	35.89
ENSG00000279010	53.57
ENSG00000243989	57.50
ENSG00000179715	39.92
ENSG00000225422	47.15
ENSG00000249363	40.91
ENSG00000111845	40.83
ENSG00000225756	61.47
ENSG00000279689	53.68
ENSG00000156299	43.86
ENSG00000282840	39.96
ENSG00000204652	52.59
ENSG00000260095	47.36
ENSG00000255259	47.07
ENSG00000229549	47.23
ENSG00000265334	41.16
ENSG00000256646	40.32
ENSG00000131069	45.42
ENSG00000188388	53.80
ENSG00000215198	37.69
ENSG00000262815	46.33
ENSG00000261745	35.39
ENSG00000267001	60.13
ENSG00000253308	56.39
ENSG00000078124	38.74
ENSG00000177189	37.57
ENSG00000279143	63.04
ENSG00000130368	44.80
ENSG00000118707	51.95
ENSG00000254483	41.78
ENSG00000235641	56.06
ENSG00000242375	35.99
ENSG00000197496	47.56
ENSG00000259799	60.73
ENSG00000030419	34.84
ENSG00000106591	40.85
ENSG00000176208	41.02
ENSG00000227824	45.30
ENSG00000176407	41.72
ENSG00000236242	37.58
ENSG00000214039	47.04
ENSG00000260895	56.55
ENSG00000187624	49.85
ENSG00000203999	53.02
ENSG00000261070	51.31
ENSG00000170222	40.57
ENSG00000270554	33.48
ENSG00000214563	47.38
ENSG00000278928	41.49
ENSG00000215371	37.68
ENSG00000227722	41.10
ENSG00000213055	44.08
ENSG00000080511	50.99
ENSG00000197301	39.37
ENSG00000211967	53.87
ENSG00000142327	63.56
ENSG00000112242	42.72
ENSG00000237412	66.12
ENSG00000254170	41.92
ENSG00000275056	45.74
ENSG00000232959	29.32
ENSG00000183432	38.15
ENSG00000235378	36.15
ENSG00000197816	46.88
ENSG00000204195	48.70
ENSG00000205777	43.87
ENSG00000221849	46.77
ENSG00000215372	39.05
ENSG00000179178	58.32
ENSG00000214720	53.37
ENSG00000224472	51.65
ENSG00000205266	49.08
ENSG00000225767	38.99
ENSG00000278192	40.89
ENSG00000237130	45.14
ENSG00000231723	42.79
ENSG00000127463	46.63
ENSG00000125999	50.84
ENSG00000206478	58.48
ENSG00000273261	30.62
ENSG00000164332	36.18
ENSG00000280197	48.23
ENSG00000271936	53.25
ENSG00000261572	50.08
ENSG00000123201	43.54
ENSG00000265644	41.38
ENSG00000145041	43.34
ENSG00000249087	51.57
ENSG00000247925	43.29
ENSG00000100033	58.95
ENSG00000271587	44.52
ENSG00000232464	43.95
ENSG00000235660	37.50
ENSG00000270252	49.47
ENSG00000265378	58.75
ENSG00000256706	52.41
ENSG00000249996	38.45
ENSG00000260907	41.19
ENSG00000198121	38.26
ENSG00000242686	61.53
ENSG00000230913	41.53
ENSG00000239810	48.02
ENSG00000127743	48.59
ENSG00000223956	47.81
ENSG00000205899	76.39
ENSG00000166793	55.21
ENSG00000177679	52.93
ENSG00000148680	40.61
ENSG00000183862	51.31
ENSG00000166452	46.42
ENSG00000198298	40.92
ENSG00000172795	37.79
ENSG00000243230	57.23
ENSG00000271100	51.48
ENSG00000040933	47.33
ENSG00000228659	41.35
ENSG00000254672	46.31
ENSG00000250682	37.34
ENSG00000270580	48.85
ENSG00000257121	48.54
ENSG00000142252	50.45
ENSG00000154040	43.36
ENSG00000177725	50.36
ENSG00000243660	46.86
ENSG00000262156	55.25
ENSG00000005175	36.57
ENSG00000243889	46.95
ENSG00000179954	54.52
ENSG00000204918	49.77
ENSG00000267292	46.43
ENSG00000251635	40.53
ENSG00000239587	49.14
ENSG00000261261	41.54
ENSG00000224672	43.96
ENSG00000211767	59.18
ENSG00000260139	59.89
ENSG00000236632	55.48
ENSG00000262619	39.80
ENSG00000224372	55.56
ENSG00000138161	41.00
ENSG00000211764	60.00
ENSG00000230381	45.19
ENSG00000234459	35.29
ENSG00000282456	48.89
ENSG00000211768	60.00
ENSG00000262198	37.82
ENSG00000235550	33.50
ENSG00000233723	37.48
ENSG00000278416	43.86
ENSG00000282420	52.08
ENSG00000132692	55.82
ENSG00000211771	65.96
ENSG00000231579	46.93
ENSG00000140043	42.10
ENSG00000185880	39.92
ENSG00000259198	48.68
ENSG00000241911	46.77
ENSG00000244705	52.88
ENSG00000178473	47.16
ENSG00000250591	51.46
ENSG00000276141	39.83
ENSG00000196273	53.71
ENSG00000283533	44.04
ENSG00000227915	39.46
ENSG00000281012	34.47
ENSG00000237387	44.66
ENSG00000258313	43.80
ENSG00000274238	33.46
ENSG00000253274	54.32
ENSG00000177181	43.61
ENSG00000273174	48.14
ENSG00000226141	53.08
ENSG00000187589	42.00
ENSG00000256193	40.35
ENSG00000280296	38.66
ENSG00000236357	45.33
ENSG00000071553	56.78
ENSG00000259703	51.97
ENSG00000244471	40.21
ENSG00000264451	44.07
ENSG00000258705	50.21
ENSG00000240520	40.15
ENSG00000274652	38.73
ENSG00000261796	48.20
ENSG00000271242	44.28
ENSG00000165120	39.51
ENSG00000131408	51.27
ENSG00000260096	56.36
ENSG00000234737	56.62
ENSG00000118689	41.71
ENSG00000224003	42.44
ENSG00000270377	40.12
ENSG00000229616	44.72
ENSG00000257368	44.43
ENSG00000089050	41.68
ENSG00000236123	41.16
ENSG00000228212	41.09
ENSG00000177257	43.26
ENSG00000226489	44.44
ENSG00000239552	52.02
ENSG00000230618	49.63
ENSG00000180574	35.61
ENSG00000188868	42.60
ENSG00000146700	52.75
ENSG00000249958	46.49
ENSG00000253427	40.84
ENSG00000230285	44.01
ENSG00000249994	40.39
ENSG00000109927	44.11
ENSG00000276777	41.80
ENSG00000169604	41.88
ENSG00000260909	54.01
ENSG00000166351	36.71
ENSG00000251381	43.63
ENSG00000124615	50.32
ENSG00000279798	38.46
ENSG00000170293	43.06
ENSG00000204789	37.59
ENSG00000225271	50.07
ENSG00000225775	38.22
ENSG00000158552	50.41
ENSG00000231852	61.86
ENSG00000258603	45.74
ENSG00000269082	44.76
ENSG00000145241	36.85
ENSG00000236158	41.06
ENSG00000152527	38.98
ENSG00000105792	36.10
ENSG00000255794	36.24
ENSG00000254660	43.66
ENSG00000184414	61.23
ENSG00000197497	45.26
ENSG00000249735	32.37
